id,地域,測地系,年度,ファイル容量,ファイル名,url
G02,5137,世界測地系,平成24年,0.07MB,G02-12_5137-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5137-jgd_GML.zip
G02,5138,世界測地系,平成24年,0.05MB,G02-12_5138-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5138-jgd_GML.zip
G02,5139,世界測地系,平成24年,0.06MB,G02-12_5139-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5139-jgd_GML.zip
G02,5229,世界測地系,平成24年,0.01MB,G02-12_5229-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5229-jgd_GML.zip
G02,5231,世界測地系,平成24年,0.08MB,G02-12_5231-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5231-jgd_GML.zip
G02,5232,世界測地系,平成24年,1.33MB,G02-12_5232-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5232-jgd_GML.zip
G02,5233,世界測地系,平成24年,1.67MB,G02-12_5233-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5233-jgd_GML.zip
G02,5234,世界測地系,平成24年,1.57MB,G02-12_5234-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5234-jgd_GML.zip
G02,5235,世界測地系,平成24年,1.61MB,G02-12_5235-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5235-jgd_GML.zip
G02,5236,世界測地系,平成24年,1.32MB,G02-12_5236-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5236-jgd_GML.zip
G02,5237,世界測地系,平成24年,1.60MB,G02-12_5237-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5237-jgd_GML.zip
G02,5238,世界測地系,平成24年,1.36MB,G02-12_5238-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5238-jgd_GML.zip
G02,5239,世界測地系,平成24年,0.53MB,G02-12_5239-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5239-jgd_GML.zip
G02,5240,世界測地系,平成24年,0.23MB,G02-12_5240-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5240-jgd_GML.zip
G02,5332,世界測地系,平成24年,0.14MB,G02-12_5332-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5332-jgd_GML.zip
G02,5333,世界測地系,平成24年,0.50MB,G02-12_5333-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5333-jgd_GML.zip
G02,5334,世界測地系,平成24年,0.78MB,G02-12_5334-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5334-jgd_GML.zip
G02,5335,世界測地系,平成24年,0.78MB,G02-12_5335-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5335-jgd_GML.zip
G02,5336,世界測地系,平成24年,1.73MB,G02-12_5336-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5336-jgd_GML.zip
G02,5337,世界測地系,平成24年,1.84MB,G02-12_5337-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5337-jgd_GML.zip
G02,5338,世界測地系,平成24年,1.89MB,G02-12_5338-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5338-jgd_GML.zip
G02,5339,世界測地系,平成24年,1.41MB,G02-12_5339-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5339-jgd_GML.zip
G02,5340,世界測地系,平成24年,0.81MB,G02-12_5340-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5340-jgd_GML.zip
G02,5432,世界測地系,平成24年,0.02MB,G02-12_5432-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5432-jgd_GML.zip
G02,5433,世界測地系,平成24年,0.12MB,G02-12_5433-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5433-jgd_GML.zip
G02,5435,世界測地系,平成24年,0.01MB,G02-12_5435-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5435-jgd_GML.zip
G02,5436,世界測地系,平成24年,1.31MB,G02-12_5436-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5436-jgd_GML.zip
G02,5437,世界測地系,平成24年,1.89MB,G02-12_5437-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5437-jgd_GML.zip
G02,5438,世界測地系,平成24年,1.83MB,G02-12_5438-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5438-jgd_GML.zip
G02,5439,世界測地系,平成24年,1.49MB,G02-12_5439-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5439-jgd_GML.zip
G02,5440,世界測地系,平成24年,0.87MB,G02-12_5440-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5440-jgd_GML.zip
G02,5531,世界測地系,平成24年,0.01MB,G02-12_5531-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5531-jgd_GML.zip
G02,5536,世界測地系,平成24年,0.46MB,G02-12_5536-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5536-jgd_GML.zip
G02,5537,世界測地系,平成24年,0.82MB,G02-12_5537-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5537-jgd_GML.zip
G02,5538,世界測地系,平成24年,1.70MB,G02-12_5538-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5538-jgd_GML.zip
G02,5539,世界測地系,平成24年,1.85MB,G02-12_5539-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5539-jgd_GML.zip
G02,5540,世界測地系,平成24年,1.50MB,G02-12_5540-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5540-jgd_GML.zip
G02,5541,世界測地系,平成24年,0.02MB,G02-12_5541-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5541-jgd_GML.zip
G02,5636,世界測地系,平成24年,0.06MB,G02-12_5636-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5636-jgd_GML.zip
G02,5637,世界測地系,平成24年,0.13MB,G02-12_5637-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5637-jgd_GML.zip
G02,5638,世界測地系,平成24年,0.51MB,G02-12_5638-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5638-jgd_GML.zip
G02,5639,世界測地系,平成24年,1.75MB,G02-12_5639-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5639-jgd_GML.zip
G02,5640,世界測地系,平成24年,1.68MB,G02-12_5640-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5640-jgd_GML.zip
G02,5641,世界測地系,平成24年,0.04MB,G02-12_5641-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5641-jgd_GML.zip
G02,5738,世界測地系,平成24年,0.18MB,G02-12_5738-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5738-jgd_GML.zip
G02,5739,世界測地系,平成24年,1.05MB,G02-12_5739-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5739-jgd_GML.zip
G02,5740,世界測地系,平成24年,1.72MB,G02-12_5740-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5740-jgd_GML.zip
G02,5741,世界測地系,平成24年,0.42MB,G02-12_5741-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5741-jgd_GML.zip
G02,5839,世界測地系,平成24年,0.33MB,G02-12_5839-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5839-jgd_GML.zip
G02,5840,世界測地系,平成24年,1.79MB,G02-12_5840-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5840-jgd_GML.zip
G02,5841,世界測地系,平成24年,1.28MB,G02-12_5841-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5841-jgd_GML.zip
G02,5939,世界測地系,平成24年,0.09MB,G02-12_5939-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5939-jgd_GML.zip
G02,5940,世界測地系,平成24年,1.71MB,G02-12_5940-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5940-jgd_GML.zip
G02,5941,世界測地系,平成24年,1.76MB,G02-12_5941-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5941-jgd_GML.zip
G02,5942,世界測地系,平成24年,0.04MB,G02-12_5942-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_5942-jgd_GML.zip
G02,6039,世界測地系,平成24年,0.11MB,G02-12_6039-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6039-jgd_GML.zip
G02,6040,世界測地系,平成24年,1.75MB,G02-12_6040-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6040-jgd_GML.zip
G02,6041,世界測地系,平成24年,1.24MB,G02-12_6041-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6041-jgd_GML.zip
G02,6139,世界測地系,平成24年,0.01MB,G02-12_6139-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6139-jgd_GML.zip
G02,6140,世界測地系,平成24年,0.94MB,G02-12_6140-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6140-jgd_GML.zip
G02,6141,世界測地系,平成24年,0.49MB,G02-12_6141-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6141-jgd_GML.zip
G02,6239,世界測地系,平成24年,0.02MB,G02-12_6239-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6239-jgd_GML.zip
G02,6240,世界測地系,平成24年,1.04MB,G02-12_6240-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6240-jgd_GML.zip
G02,6241,世界測地系,平成24年,0.17MB,G02-12_6241-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6241-jgd_GML.zip
G02,6243,世界測地系,平成24年,0.02MB,G02-12_6243-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6243-jgd_GML.zip
G02,6339,世界測地系,平成24年,0.33MB,G02-12_6339-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6339-jgd_GML.zip
G02,6340,世界測地系,平成24年,1.07MB,G02-12_6340-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6340-jgd_GML.zip
G02,6341,世界測地系,平成24年,0.37MB,G02-12_6341-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6341-jgd_GML.zip
G02,6342,世界測地系,平成24年,1.05MB,G02-12_6342-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6342-jgd_GML.zip
G02,6343,世界測地系,平成24年,0.70MB,G02-12_6343-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6343-jgd_GML.zip
G02,6439,世界測地系,平成24年,0.02MB,G02-12_6439-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6439-jgd_GML.zip
G02,6440,世界測地系,平成24年,1.14MB,G02-12_6440-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6440-jgd_GML.zip
G02,6441,世界測地系,平成24年,1.52MB,G02-12_6441-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6441-jgd_GML.zip
G02,6442,世界測地系,平成24年,1.80MB,G02-12_6442-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6442-jgd_GML.zip
G02,6443,世界測地系,平成24年,1.49MB,G02-12_6443-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6443-jgd_GML.zip
G02,6444,世界測地系,平成24年,0.82MB,G02-12_6444-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6444-jgd_GML.zip
G02,6445,世界測地系,平成24年,0.24MB,G02-12_6445-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6445-jgd_GML.zip
G02,6540,世界測地系,平成24年,0.02MB,G02-12_6540-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6540-jgd_GML.zip
G02,6541,世界測地系,平成24年,1.01MB,G02-12_6541-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6541-jgd_GML.zip
G02,6542,世界測地系,平成24年,1.77MB,G02-12_6542-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6542-jgd_GML.zip
G02,6543,世界測地系,平成24年,1.72MB,G02-12_6543-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6543-jgd_GML.zip
G02,6544,世界測地系,平成24年,1.53MB,G02-12_6544-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6544-jgd_GML.zip
G02,6545,世界測地系,平成24年,0.32MB,G02-12_6545-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6545-jgd_GML.zip
G02,6641,世界測地系,平成24年,0.53MB,G02-12_6641-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6641-jgd_GML.zip
G02,6642,世界測地系,平成24年,1.71MB,G02-12_6642-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6642-jgd_GML.zip
G02,6643,世界測地系,平成24年,0.74MB,G02-12_6643-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6643-jgd_GML.zip
G02,6644,世界測地系,平成24年,0.10MB,G02-12_6644-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6644-jgd_GML.zip
G02,6645,世界測地系,平成24年,0.18MB,G02-12_6645-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6645-jgd_GML.zip
G02,6741,世界測地系,平成24年,0.58MB,G02-12_6741-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6741-jgd_GML.zip
G02,6742,世界測地系,平成24年,0.89MB,G02-12_6742-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6742-jgd_GML.zip
G02,6840,世界測地系,平成24年,0.01MB,G02-12_6840-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6840-jgd_GML.zip
G02,6841,世界測地系,平成24年,0.13MB,G02-12_6841-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6841-jgd_GML.zip
G02,6842,世界測地系,平成24年,0.03MB,G02-12_6842-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G02/G02-12/G02-12_6842-jgd_GML.zip
G04-a,3036,世界測地系,平成23年,0.01MB,G04-a-11_3036-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3036-jgd_GML.zip
G04-a,3622,世界測地系,平成23年,0.01MB,G04-a-11_3622-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3622-jgd_GML.zip
G04-a,3623,世界測地系,平成23年,0.04MB,G04-a-11_3623-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3623-jgd_GML.zip
G04-a,3624,世界測地系,平成23年,0.04MB,G04-a-11_3624-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3624-jgd_GML.zip
G04-a,3631,世界測地系,平成23年,0.01MB,G04-a-11_3631-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3631-jgd_GML.zip
G04-a,3641,世界測地系,平成23年,0.01MB,G04-a-11_3641-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3641-jgd_GML.zip
G04-a,3653,世界測地系,平成23年,0.01MB,G04-a-11_3653-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3653-jgd_GML.zip
G04-a,3724,世界測地系,平成23年,0.01MB,G04-a-11_3724-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3724-jgd_GML.zip
G04-a,3725,世界測地系,平成23年,0.03MB,G04-a-11_3725-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3725-jgd_GML.zip
G04-a,3741,世界測地系,平成23年,0.01MB,G04-a-11_3741-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3741-jgd_GML.zip
G04-a,3823,世界測地系,平成23年,0.02MB,G04-a-11_3823-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3823-jgd_GML.zip
G04-a,3824,世界測地系,平成23年,0.01MB,G04-a-11_3824-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3824-jgd_GML.zip
G04-a,3831,世界測地系,平成23年,0.02MB,G04-a-11_3831-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3831-jgd_GML.zip
G04-a,3841,世界測地系,平成23年,0.01MB,G04-a-11_3841-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3841-jgd_GML.zip
G04-a,3926,世界測地系,平成23年,0.02MB,G04-a-11_3926-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3926-jgd_GML.zip
G04-a,3927,世界測地系,平成23年,0.10MB,G04-a-11_3927-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3927-jgd_GML.zip
G04-a,3928,世界測地系,平成23年,0.03MB,G04-a-11_3928-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3928-jgd_GML.zip
G04-a,3942,世界測地系,平成23年,0.01MB,G04-a-11_3942-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_3942-jgd_GML.zip
G04-a,4027,世界測地系,平成23年,0.02MB,G04-a-11_4027-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4027-jgd_GML.zip
G04-a,4028,世界測地系,平成23年,0.04MB,G04-a-11_4028-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4028-jgd_GML.zip
G04-a,4040,世界測地系,平成23年,0.01MB,G04-a-11_4040-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4040-jgd_GML.zip
G04-a,4042,世界測地系,平成23年,0.02MB,G04-a-11_4042-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4042-jgd_GML.zip
G04-a,4128,世界測地系,平成23年,0.03MB,G04-a-11_4128-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4128-jgd_GML.zip
G04-a,4129,世界測地系,平成23年,0.01MB,G04-a-11_4129-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4129-jgd_GML.zip
G04-a,4142,世界測地系,平成23年,0.02MB,G04-a-11_4142-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4142-jgd_GML.zip
G04-a,4229,世界測地系,平成23年,0.08MB,G04-a-11_4229-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4229-jgd_GML.zip
G04-a,4230,世界測地系,平成23年,0.01MB,G04-a-11_4230-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4230-jgd_GML.zip
G04-a,4328,世界測地系,平成23年,0.01MB,G04-a-11_4328-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4328-jgd_GML.zip
G04-a,4329,世界測地系,平成23年,0.02MB,G04-a-11_4329-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4329-jgd_GML.zip
G04-a,4429,世界測地系,平成23年,0.03MB,G04-a-11_4429-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4429-jgd_GML.zip
G04-a,4440,世界測地系,平成23年,0.01MB,G04-a-11_4440-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4440-jgd_GML.zip
G04-a,4529,世界測地系,平成23年,0.01MB,G04-a-11_4529-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4529-jgd_GML.zip
G04-a,4530,世界測地系,平成23年,0.07MB,G04-a-11_4530-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4530-jgd_GML.zip
G04-a,4531,世界測地系,平成23年,0.01MB,G04-a-11_4531-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4531-jgd_GML.zip
G04-a,4540,世界測地系,平成23年,0.01MB,G04-a-11_4540-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4540-jgd_GML.zip
G04-a,4629,世界測地系,平成23年,0.02MB,G04-a-11_4629-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4629-jgd_GML.zip
G04-a,4630,世界測地系,平成23年,0.10MB,G04-a-11_4630-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4630-jgd_GML.zip
G04-a,4631,世界測地系,平成23年,0.02MB,G04-a-11_4631-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4631-jgd_GML.zip
G04-a,4728,世界測地系,平成23年,0.01MB,G04-a-11_4728-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4728-jgd_GML.zip
G04-a,4729,世界測地系,平成23年,0.03MB,G04-a-11_4729-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4729-jgd_GML.zip
G04-a,4730,世界測地系,平成23年,0.23MB,G04-a-11_4730-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4730-jgd_GML.zip
G04-a,4731,世界測地系,平成23年,0.13MB,G04-a-11_4731-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4731-jgd_GML.zip
G04-a,4739,世界測地系,平成23年,0.01MB,G04-a-11_4739-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4739-jgd_GML.zip
G04-a,4740,世界測地系,平成23年,0.01MB,G04-a-11_4740-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4740-jgd_GML.zip
G04-a,4828,世界測地系,平成23年,0.03MB,G04-a-11_4828-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4828-jgd_GML.zip
G04-a,4829,世界測地系,平成23年,0.03MB,G04-a-11_4829-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4829-jgd_GML.zip
G04-a,4830,世界測地系,平成23年,0.26MB,G04-a-11_4830-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4830-jgd_GML.zip
G04-a,4831,世界測地系,平成23年,0.21MB,G04-a-11_4831-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4831-jgd_GML.zip
G04-a,4839,世界測地系,平成23年,0.01MB,G04-a-11_4839-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4839-jgd_GML.zip
G04-a,4928,世界測地系,平成23年,0.04MB,G04-a-11_4928-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4928-jgd_GML.zip
G04-a,4929,世界測地系,平成23年,0.18MB,G04-a-11_4929-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4929-jgd_GML.zip
G04-a,4930,世界測地系,平成23年,0.26MB,G04-a-11_4930-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4930-jgd_GML.zip
G04-a,4931,世界測地系,平成23年,0.29MB,G04-a-11_4931-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/G04-a/G04-a-11/G04-a-11_4931-jgd_GML.zip
