code,label
24912,嵐山
25001,北野白梅町
25002,等持院
25003,竜安寺道
25004,妙心寺
25005,御室
25006,高雄口
25007,鳴滝
25008,常盤
25101,嵯峨
25102,嵐山
25103,保津
25104,亀岡
25202,絹延橋
25203,滝山
25204,鶯の森
25205,鼓滝
25206,多田
25207,平野
25208,一の鳥居
25209,畦野
25210,山下
25211,笹部
25212,光風台
25213,ときわ台
25214,妙見口
25301,日生中央
25401,千里中央
25402,桃山台
25403,緑地公園
25404,江坂
25501,深井
25502,泉ケ丘
25503,栂・美木多
25504,光明池
25505,和泉中央
25601,貝塚
25602,貝塚市役所
25603,近義の里
25604,石才
25605,清児
25606,名越
25607,森
25608,三ツ松
25609,三ケ山口
25610,水間
25701,天王寺駅前
25702,阿倍野
25703,松虫
25704,東天下茶屋
25705,北畠
25706,姫松
25707,帝塚山三丁
25708,帝塚山四丁
25709,神ノ木
25710,住吉
25711,住吉公園
25801,恵美須町
25802,南霞町
25803,今池
25804,今船
25805,松田町
25806,北天下茶屋
25807,聖天坂
25808,天神ノ森
25809,東玉出
25810,塚西
25811,東粉浜
25812,住吉鳥居前
25813,細井川
25814,安立町
25815,我孫子道
25816,大和川
25817,高須神社
25818,綾ノ町
25819,神明町
25820,妙国寺前
25821,花田口
25822,大小路
25823,宿院
25824,寺地町
25825,御陵前
25826,東湊
25827,石津
25828,船尾
25829,浜寺駅前
25901,花隈
25902,高速神戸
25903,新開地
25904,大開
25905,高速長田
25906,西代
25907,西元町
26001,湊川
26101,板宿
26102,東須磨
26103,月見山
26104,須磨寺
26105,山陽須磨
26106,須磨浦公園
26107,山陽塩屋
26108,滝の茶屋
26109,東垂水
26110,山陽垂水
26111,霞ケ丘
26112,舞子公園
26113,西舞子
26114,大蔵谷
26115,人丸前
26116,山陽明石
26117,西新町
26118,林崎松江海
26119,藤江
26120,中八木
26121,江井ケ島
26122,西江井ケ島
26123,山陽魚住
26124,東二見
26125,播磨町
26126,別府
26127,浜の宮
26128,尾上の松
26129,高砂
26130,荒井
26131,伊保
26132,山陽曽根
26133,大塩
26134,的形
26135,八家
26136,白浜の宮
26137,妻鹿
26138,飾磨
26139,亀山
26140,手柄
26141,山陽姫路
26201,西飾磨
26202,夢前川
26203,広畑
26204,山陽天満
26205,平松
26206,山陽網干
26301,長田
26302,丸山
26303,鵯越
26304,菊水山
26305,鈴蘭台
26306,北鈴蘭台
26307,山の街
26308,箕谷
26309,谷上
26310,花山
