code,label
8101030271,尻岸馬内川
8101030272,水車川
8101030273,富良野川
8101030274,シブケウシ川
8101030275,ベベルイ川
8101030276,ヌッカクシ富良野川
8101030277,デボツナイ川
8101030278,ホロベツナイ川
8101030279,北一号川
8101030280,東八線川
8101030281,江幌完別川
8101030282,エバナマエホロカンベツ川
8101030283,トラシエホロカンベツ川
8101030284,ヨシトミ川
8101030505,コルコニウシベツ川
8101030285,ピリカ富良野川
8101030286,湧水の沢川
8101030287,二線川
8101030288,布礼別川
8101030289,布部川
8101030290,ポン布部川
8101030291,八線川
8101030292,滝の沢川
8101030293,十線川
8101030294,十二線川
8101030295,十四線川
8101030296,十五線川
8101030297,湧振川
8101030298,十八線川
8101030299,紅葉川
8101030300,山部川
8101030301,二十五線川
8101030302,２６線川
8101030303,旧国道沢川
8101030304,西達布川
8101030305,老節布川
8101030306,唐沢川
8101030307,昭栄沢川
8101030308,熊の沢川
8101030309,松沢川
8101030310,奥の沢川
8101030311,ペンケアラヤ川
8101030312,フジノ沢川
8101030313,ユクトラシュベツ川
8101030314,幾寅川
8101030315,シーソラプチ川
8101030316,ペイユルシエペ川
8101030317,徳富川
8101030318,総富地川
8101030319,杉原谷川
8101030320,炭山川
8101030321,原の沢川
8101030322,ワッカウエンベツ川
8101030323,真木沢川
8101030324,ルークシュベツ川
8101030325,幌加徳富川
8101030326,赤羽沢川
8101030327,銀川
8101030328,志寸川
8101030329,ラウネ川
8101030330,熊穴川
8101030331,尾白利加川
8101030332,福井谷川
8101030333,幌加尾白利加川
8101030334,雨竜川
8101030335,大鳳川
8101030336,弁天川
8101030337,小藤川
8101030338,境川
8101030339,秩父別桜川
8101030340,堺川
8101030341,恵岱別川
8101030342,小豆川
8101030343,御料川
8101030506,シュリ川
8101030507,石油沢川
8101030344,美葉牛川
8101030345,一の沢川
8101030346,三の沢川
8101030347,四の沢川
8101030348,五の沢川
8101030349,幌新太刀別川
8101030350,高島川
8101030351,梅の沢川
8101030352,桜の沢川
8101030353,真布川
8101030354,藤の沢川
8101030355,恵比寿川
8101030356,支線沢川
8101030357,秩父別川
8101030358,沼田奔川
8101030359,石田川
8101030360,ポンポンニタシベツ川
8101030361,大枝沢川
8101030362,白木沢川
8101030363,多度志川
8101030364,クッカリシナイ川
8101030365,幌内川
8101030366,長留内川
8101030367,幌加内川
8101030368,沼牛川
8101030369,雨煙内川
8101030508,二線川
8101030370,浅瀬川
8101030371,五線川
8101030372,十三線川
8101030373,朱鞠内川
8101030374,ウツナイ川
8101030375,陰の沢川
8101030376,幌加内一の沢川
8101030377,幌加内二の沢川
8101030378,幌加内三の沢川
8101030379,赤石川
8101030380,プトカマベツ川
8101030381,江部乙川
8101030382,須麻馬内川
8101030383,稲田川
8101030384,音江川
8101030385,待合川
8101030509,新橋川
8101030386,新音江川
8101030387,イチヤン川
8101030388,入志別川
8101030510,堺川放水路
8101030389,納内幌内川
8101030390,内大部川
8101030391,オロエン川
8101030392,伊野川
8101030393,江丹別川
8101030394,秋葉の沢川
8101030395,西里川
8101030396,拓北川
8101030397,神居川
8101030398,オサラッペ川
8101030399,六号川
8101030400,七号川
8101030401,八号川
8101030402,ヨンカシュッペ川
8101030403,ハイシュベツ川
8101030404,キムクシュハイシュベツ川
8101030405,シュマン川
8101030406,イブンベウシ川
8101030407,ウッペツ川
8101030408,オホーツナイ川
8101030409,忠別川
8101030410,美瑛川
8101030411,南校川
8101030412,五号川
8101030413,雨粉川
8101030414,西八号川
8101030415,十五号川
8101030416,辺別川
8101030417,千代ヶ岡川
8101030418,宇莫別川
8101030419,沼崎川
8101030420,オイチャヌンペ川
8101030421,留辺蘂川
8101030422,二股川
8101030423,カジ行の沢川
8101030424,北沢川
8101030425,美瑛美馬牛川
8101030426,置杵牛川
8101030427,ニタチパウマナイ川
8101030428,サイトウ川
8101030429,ミヤキタ川
8101030430,水沢川
8101030431,美瑛紅葉川
8101030432,九線川
8101030433,向川
8101030434,オヤウンナイ川
8101030435,アイヌ川
8101030511,東光川
8101030436,ポン川
8101030437,八千代川
8101030438,稲荷川
8101030439,志比内川
8101030440,栄川
8101030441,近文オホーツナイ川
8101030442,牛朱別川
8101030443,基北川
8101030512,小股川
8101030444,永山二号川
8101030445,ポンウシベツ川
8101030446,難波田川
8101030513,永山３号川
8101030447,ペーパン川
8101030448,倉沼川
8101030449,サルン倉沼川
8101030450,ポン倉沼川
8101030451,ペーパン第二支川
8101030452,ペーパン第三支川
8101030453,神水川
8101030454,近文内川
8101030455,桜川
8101030456,当麻川
8101030457,ミヤシタ川
8101030458,ポン牛朱別川
8101030459,清水川
8101030460,石渡川
8101030461,当麻熊の沢川
8101030514,永山新川
8101030462,比布川
8101030463,比布ウッペツ川
8101030515,北五線川
8101030464,蘭留川
8101030465,愛別川
8101030466,パンケ川
8101030467,狩布川
8101030468,パンケメムナイ川
8101030469,エチヤナンケップ川
8101030470,安足間川
8101030471,パンケフエマナイ川
8101030472,留辺志部川
8101030473,古川
8101030474,白川
8101030516,白水川
8101030475,ペンケチャロマップ川
8101030476,ニュウチャロマップ川
8101030477,ホロカイシカリ川
8101030478,シンパクノ川
8101030479,ルベシナイ川
8101030480,由仁石狩川
8101030481,迷川
8101040001,尻別川
8101040002,志根津川
8101040003,オサンナイ川
8101040004,パンケ目国内川
8101040005,ペンケ目国内川
8101040006,目名川
8101040007,ツバメノ沢川
8101040008,逆川
8101040009,茅部川
8101040010,小南部川
8101040011,南部川
8101040012,馬場川
8101040013,昆布川
8101040014,幌別川
8101040015,ニセコアンベツ川
8101040016,名無川
8101040017,ルベシベ川
8101040018,真狩川
8101040019,知来別川
8101040020,アカハラ川
8101040021,硫黄川
8101040022,ソースケ川
8101040023,倶登山川
8101040024,ポンクトサン川
8101040025,砂利川
8101040026,ヌップリ寒別川
8101040027,ガル川
8101040028,ペーペナイ川
8101040038,中岳川
8101040039,美比内川
8101040040,紅葉川
8101040029,ワッカタサップ川
8101040030,トド川
8101040031,白井川
8101040032,オロッコ川
8101040033,カシプニ川
8101040034,喜茂別川
8101040035,登延頃川
8101040036,オロウエンシリベツ川
8101040037,ソーケシオマベツ川
8101050001,後志利別川
8101050002,真駒内川
8101050003,長淵川
8101050004,ウグイ川
8101050032,丸山川分水路
8101050005,丸山川
8101050006,冷水川
8101050007,下の沢川
8101050008,トンケ川
8101050009,不逢川
8101050010,豊田幹線川
8101050011,利別目名川
8101050012,ポン目名川
8101050013,武沢川
8101050014,チョポシナイ川
8101050015,パンケオイチャヌンペ川
8101050016,オチャラッペ川
8101050017,馬場川
8101050018,濁川
8101050019,畑の沢川
8101050020,善右衛門沢川
8101050021,トマンケシナイ川
8101050022,田代川
8101050023,チブタウシナイ川
8101050024,メップ川
8101050025,左股川
8101050026,下ハカイマップ川
8101050027,上ハカイマップ川
8101050028,珍古辺川
8101050029,ピリカベツ川
8101050030,ニセイベツ川
8101050031,チュウシベツ川
8101060001,鵡川
8101060002,珍川
8101060003,湯の沢川
8101060004,似湾川
8101060005,キナウス川
8101060006,ルベシベ川
8101060007,穂別川
8101060008,サヌシュペ川
8101060009,幌去川
8101060010,トサノ川
8101060011,オソスケナイ川
8101060012,ペンケニニウ川
8101060013,双珠別川
8101060014,アリサラップ川
8101060015,ポンソウシュベツ川
8101060016,五の沢川
8101060017,シム川
8101060018,パンケシュル川
8101060019,ポロカトマム川
8101060020,八戸沢川
8101070001,沙流川
8101070002,シラウ川
8101070003,オバウシナイ川
8101070004,アベツ川
8101070005,二風谷川
8101070006,シケレべ川
8101070007,ルオマナイ川
8101070008,額平川
8101070009,荷負川
8101070010,貫気別川
8101070011,セタナイ川
8101070012,ニタツナイ川
8101070013,アブシ川
8101070014,宿主別川
8101070015,ニセイハオマナイ川
8101070016,ポロケシオマップ川
8101070017,池売川
8101070018,仁世宇川
8101070019,岡春部川
8101070020,パンケウシャップ川
8101070021,ぺンケウシャップ川
8101070022,千呂露川
8101070023,二岐沢川
8101070024,三岐沢川
8101070025,パンケヌシ川
8101070026,二の沢川
8101070027,曲り沢川
8101070028,ウエンザル川
8101080001,十勝川
8101080002,大津新川
8101080003,カンカンビラ川
8101080004,カンカン川
8101080005,浦幌十勝導水路
8101080006,下頃辺川
8101080007,浦幌十勝川
8101080008,浦幌川
8101080009,十勝静内川
8101080010,旧オベトン川
8101080011,オベトン川
8101080012,常室川
8101080013,瀬多来川
8101080209,仁生川
8101080014,川流布川
8101080015,浦幌オンネナイ川
8101080016,上旅来川
8101080017,安骨川
8101080018,背負川
8101080019,背負分線川
8101080020,下牛首別川
8101080021,礼文内川
8101080022,旧利別川
8101080023,コタノロ川
8101080024,牛首別川
8101080025,農野牛川
8101080026,上農野牛川
8101080027,久俣川
8101080028,造林沢川
8101080029,山蔭川
8101080030,小川
8101080031,育素多川
8101080032,礼作別川
8101080033,打内川
8101080034,利別川
8101080035,十弗川
8101080036,アネベツ川
8101080037,清見二線川
8101080038,オシタップ川
8101080039,四線川
8101080040,七線川
8101080041,北九線川
8101080042,十日川
8101080043,小村川
8101080044,高島十五線川
8101080045,パンケ川
8101080046,ペンケ川
8101080047,三線川
8101080048,跡見川
8101080049,親牛別川
8101080050,居辺川
8101080051,ワッカクンネップ川
8101080052,押帯川
8101080053,美蘭別川
8101080054,蘭辺川
8101080055,ホロナイ川
8101080056,本別川
8101080057,モップ川
8101080058,美里別川
8101080059,芽登川
8101080060,イクシナ川
8101080061,旭ヶ丘川
8101080062,キトウシ川
8101080063,オンネナイ川
8101080064,ヌカナン川
8101080065,ヌカナン一号沢川
8101080066,ホロカビリベツ川
8101080067,下ホロカビリベツ川
8101080068,ビリベツ一号沢川
8101080069,佐野川
8101080070,パンケ仙美里川
8101080071,ペンケ仙美里川
8101080072,足寄川
8101080073,稲牛川
8101080074,螺湾川
8101080075,茂螺湾川
8101080076,茂足寄川
8101080077,下ワシップ川
8101080078,上ワシップ川
8101080079,塩幌川
8101080080,ペンケトブシ川
8101080081,大誉地川
8101080082,ペンケクンベツ川
8101080083,斗満川
8101080084,ポントマム川
8101080085,陸別川
8101080086,清水川
8101080087,宇遠別川
8101080088,勲爾別川
8101080089,陸別熊の沢川
8101080090,上統内川
8101080091,新川
8101080092,明新川
8101080093,猿別川
8101080094,旧途別川
8101080095,稲士別川
8101080210,須田川
8101080096,茂発谷川
8101080097,恩根内川
8101080098,糠内川
8101080099,牧場川
8101080100,サラベツ川
8101080101,サッチャルベツ川
8101080102,イタラタラキ川
8101080103,新オシタップ川
8101080104,途別川
8101080105,千住川
8101080106,古舞川
8101080107,メン川
8101080108,士幌川
8101080109,長流枝内川
8101080110,伊惣保川
8101080111,サックシュオルベツ川
8101080112,共成川
8101080113,北開川
8101080114,札内川
8101080115,売買川
8101080116,機関庫の川
8101080117,第二売買川
8101080118,ヌップク川
8101080211,売買川分水路
8101080119,オケネ川
8101080120,戸蔦別川
8101080121,岩内川
8101080122,南岩内川
8101080123,北岩内二の沢川
8101080124,ウエダ川
8101080125,オピリネップ川
8101080126,ピリカヘタヌ沢川
8101080127,恵津美川
8101080128,ヌウナイ川
8101080129,帯広川
8101080130,旧帯広川
8101080131,ウツベツ川
8101080132,第二ウツベツ川
8101080133,柏林台川
8101080134,第二柏林台川
8101080135,新帯広川
8101080212,イマナイ川
8101080136,大成川
8101080137,つつじ川
8101080138,雄馬別川
8101080139,音更川
8101080140,鈴蘭川
8101080141,第二鈴蘭川
8101080142,エンド川
8101080143,ウオップ川
8101080144,ナイタイ川
8101080145,糠平川
8101080146,幌加川
8101080147,滝の沢川
8101080148,幽雲川
8101080149,伏古別川
8101080150,伏古川
8101080151,然別川
8101080152,鎮錬川
8101080153,ハギノ川
8101080154,万年川
8101080155,パンケチン川
8101080156,ポンパンケチン川
8101080157,ペンケチン川
8101080158,瓜幕川
8101080159,パンケビバウシ川
8101080160,上ホロナイ川
8101080161,オソウシュ川
8101080162,シイシカリベツ川
8101080163,シブサラビバウシ川
8101080164,西士狩川
8101080165,美蔓川
8101080166,美生川
8101080167,ニタナイ川
8101080168,トヤマ川
8101080169,ビハイロ川
8101080170,奥の沢川
8101080171,美馬牛川
8101080172,ピウカ川
8101080173,吉井川
8101080174,芽室川
8101080175,御影川
8101080176,渋山川
8101080177,パンケホロナイ川
8101080178,久山川
8101080179,イソノ川
8101080180,豊郷川
8101080181,ホネオップ川
8101080182,佐幌川
8101080183,小林川
8101080184,ペケレベツ川
8101080185,ナイ川
8101080186,金平川
8101080187,イワシマクシベツ川
8101080188,パンケオタソイ川
8101080189,ペンケオタソイ川
8101080190,広内川
8101080191,パンケ新得川
8101080192,九号川
8101080193,清水ビバウシ川
8101080194,パンケニコロ川
8101080195,ペンケニコロ川
8101080196,ペンケナイ川
8101080197,オソウシ川
8101080198,ピシカチナイ川
8101080199,ニペソツ川
8101080200,トムラウシ川
8101080201,ポントムラウシ川
