code,label
8000050108,若江岩田
8000050109,河内花園
8000050110,東花園
8000050111,瓢箪山
8000050112,枚岡
8000050113,額田
8000050114,石切
8000050115,生駒
8000050116,東生駒
8000050117,富雄
8000050118,学園前
8000050119,菖蒲池
8000050120,大和西大寺
8000050121,新大宮
8000050122,近鉄奈良
8000050201,大阪難波
8000050202,近鉄日本橋
8000050301,王寺
8000050302,信貴山下
8000050303,勢野北口
8000050304,竜田川
8000050305,平群
8000050306,元山上口
8000050307,東山
8000050308,萩の台
8000050309,南生駒
8000050310,一分
8000050311,菜畑
8000050401,俊徳道
8000050402,長瀬
8000050403,弥刀
8000050404,久宝寺口
8000050405,近鉄八尾
8000050406,河内山本
8000050407,高安
8000050408,恩智
8000050409,法善寺
8000050410,堅下
8000050411,安堂
8000050412,河内国分
8000050413,大阪教育大前
8000050414,関屋
8000050415,二上
8000050416,近鉄下田
8000050417,五位堂
8000050418,築山
8000050419,大和高田
8000050420,松塚
8000050421,真菅
8000050422,大和八木
8000050423,耳成
8000050424,大福
8000050425,桜井
8000050426,大和朝倉
8000050427,長谷寺
8000050428,榛原
8000050429,室生口大野
8000050430,三本松
8000050501,服部川
8000050502,信貴山口
8000050601,大阪阿部野橋
8000050602,河堀口
8000050603,北田辺
8000050604,今川
8000050605,針中野
8000050606,矢田
8000050607,河内天美
8000050608,布忍
8000050609,高見ノ里
8000050610,河内松原
8000050611,恵我ノ荘
8000050612,高鷲
8000050613,藤井寺
8000050614,土師ノ里
8000050615,道明寺
8000050616,古市
8000050617,駒ケ谷
8000050618,上ノ太子
8000050619,二上山
8000050620,二上神社口
8000050621,当麻寺
8000050622,磐城
8000050623,尺土
8000050624,高田市
8000050625,浮孔
8000050626,坊城
8000050627,橿原神宮西口
8000050628,橿原神宮前
8000050701,柏原
8000050702,柏原南口
8000050801,喜志
8000050802,富田林
8000050803,富田林西口
8000050804,川西
8000050805,滝谷不動
8000050806,汐ノ宮
8000050807,河内長野
8000050901,近鉄新庄
8000050902,忍海
8000050903,近鉄御所
8000051001,岡寺
8000051002,飛鳥
8000051003,壺阪山
8000051004,市尾
8000051005,葛
8000051006,吉野口
8000051007,薬水
8000051008,福神
8000051009,大阿太
8000051010,下市口
8000051011,越部
8000051012,六田
8000051013,大和上市
8000051014,吉野神宮
8000051015,吉野
8000051101,京都
8000051102,東寺
8000051103,十条
8000051104,上鳥羽口
8000051105,竹田
8000051106,伏見
8000051107,近鉄丹波橋
8000051108,桃山御陵前
8000051109,向島
8000051110,小倉
8000051111,伊勢田
8000051112,大久保
8000051113,久津川
8000051114,寺田
8000051115,富野荘
8000051116,新田辺
8000051117,興戸
8000051118,三山木
8000051119,近鉄宮津
8000051120,狛田
8000051121,新祝園
8000051122,木津川台
8000051123,山田川
8000051124,高の原
8000051125,平城
8000051201,尼ケ辻
8000051202,西ノ京
8000051203,九条
8000051204,近鉄郡山
8000051205,筒井
8000051206,平端
8000051207,ファミリー公園前
8000051208,結崎
8000051209,石見
8000051210,田原本
8000051211,笠縫
8000051212,新ノ口
8000051213,畝傍御陵前
8000051214,八木西口
8000051301,二階堂
8000051302,前栽
8000051303,天理
8000051401,新王寺
8000051402,大輪田
8000051403,佐味田川
8000051404,池部
8000051405,箸尾
8000051406,但馬
8000051407,黒田
8000051408,西田原本
8000051501,学研奈良登美ケ丘
8000051502,学研北生駒
8000051503,白庭台
8000051504,生駒
8000051505,新石切
8000051506,吉田
8000051507,荒本
8000051508,長田
8000060101,難波
8000060102,今宮戎
8000060103,新今宮
8000060104,萩ノ茶屋
8000060105,天下茶屋
8000060106,岸里玉出
8000060107,粉浜
8000060108,住吉大社
8000060109,住ノ江
8000060110,七道
8000060111,堺
8000060112,湊
8000060113,石津川
8000060114,諏訪ノ森
8000060115,浜寺公園
8000060116,羽衣
8000060117,高石
8000060118,北助松
8000060119,松ノ浜
8000060120,泉大津
8000060121,忠岡
8000060122,春木
8000060123,和泉大宮
8000060124,岸和田
8000060125,蛸地蔵
8000060126,貝塚
8000060127,二色浜
8000060128,鶴原
8000060129,井原里
8000060130,泉佐野
8000060131,羽倉崎
8000060132,吉見ノ里
8000060133,岡田浦
8000060134,樽井
8000060135,尾崎
8000060136,鳥取ノ荘
8000060137,箱作
8000060138,淡輪
8000060139,みさき公園
8000060140,孝子
8000060141,紀ノ川
8000060142,和歌山市
8000060201,伽羅橋
8000060202,高師浜
8000060301,深日町
8000060302,深日港
8000060303,多奈川
8000060401,東松江
8000060402,中松江
8000060403,八幡前
8000060404,西ノ庄
8000060405,二里ケ浜
8000060406,磯ノ浦
8000060407,加太
8000060504,和歌山港
8000060601,りんくうタウン
8000060602,関西空港
8000060701,汐見橋
8000060702,芦原町
8000060703,木津川
8000060704,津守
8000060705,西天下茶屋
8000060706,帝塚山
8000060707,住吉東
8000060708,沢ノ町
8000060709,我孫子前
8000060710,浅香山
8000060711,堺東
8000060712,三国ケ丘
8000060713,百舌鳥八幡
8000060714,中百舌鳥
8000060715,白鷺
8000060716,初芝
8000060717,萩原天神
8000060718,北野田
8000060719,狭山
8000060720,大阪狭山市
8000060721,金剛
8000060722,滝谷
8000060723,千代田
8000060724,河内長野
8000060725,三日市町
8000060726,美加の台
8000060727,千早口
8000060728,天見
8000060729,紀見峠
8000060730,林間田園都市
8000060731,御幸辻
8000060732,橋本
8000060733,紀伊清水
8000060734,学文路
8000060735,九度山
8000060736,高野下
8000060737,下古沢
8000060738,上古沢
8000060739,紀伊細川
8000060740,紀伊神谷
8000060741,極楽橋
8000070101,和歌山
8000070102,田中口
8000070103,日前宮
8000070104,神前
8000070105,竃山
8000070106,交通センター前
8000070107,岡崎前
8000070108,吉礼
8000070109,伊太祈曽
8000070110,山東
8000070111,大池遊園
8000070112,西山口
8000070113,甘露寺前
8000070114,貴志
8000080101,淀屋橋
8000080102,北浜
8000080103,天満橋
8000080104,京橋
8000080105,野江
8000080106,関目
8000080107,森小路
8000080108,千林
8000080109,滝井
8000080110,土居
8000080111,守口市
8000080112,西三荘
8000080113,門真市
8000080114,古川橋
8000080115,大和田
8000080116,萱島
8000080117,寝屋川市
8000080118,香里園
8000080119,光善寺
8000080120,枚方公園
8000080121,枚方市
8000080122,御殿山
8000080123,牧野
8000080124,樟葉
8000080125,橋本
8000080126,八幡市
8000080127,淀
8000080128,中書島
8000080129,伏見桃山
8000080130,丹波橋
8000080131,墨染
8000080132,藤森
8000080133,深草
8000080134,伏見稲荷
8000080135,鳥羽街道
8000080136,東福寺
8000080137,七条
8000080138,清水五条
8000080139,祇園四条
8000080140,三条
8000080201,神宮丸太町
8000080202,出町柳
8000080301,宮之阪
8000080302,星ケ丘
8000080303,村野
8000080304,郡津
8000080305,交野市
8000080306,河内森
8000080307,私市
8000080401,観月橋
8000080402,桃山南口
8000080403,六地蔵
8000080404,木幡
8000080405,宇治
8000080406,黄檗
8000080407,三室戸
8000080501,京阪山科
8000080502,四宮
8000080503,追分
8000080504,大谷
8000080505,上栄町
8000080506,浜大津
8000080601,石山寺
8000080602,唐橋前
8000080603,京阪石山
8000080604,粟津
8000080605,瓦ケ浜
8000080606,中ノ庄
8000080607,膳所本町
8000080608,錦
8000080609,京阪膳所
8000080610,石場
8000080611,島ノ関
8000080612,三井寺
8000080613,別所
8000080614,皇子山
8000080615,近江神宮前
8000080616,南滋賀
8000080617,滋賀里
8000080618,穴太
8000080619,松ノ馬場
8000080620,坂本
8000080701,なにわ橋
8000080702,大江橋
8000080703,渡辺橋
8000080704,中之島
8000090101,梅田
8000090102,中津
8000090103,十三
8000090104,神崎川
8000090105,園田
8000090106,塚口
8000090107,武庫之荘
8000090108,西宮北口
8000090109,夙川
8000090110,芦屋川
8000090111,岡本
8000090112,御影
8000090113,六甲
8000090114,王子公園
8000090115,春日野道
8000090116,三宮
8000090201,稲野
8000090202,新伊丹
8000090203,伊丹
8000090301,今津
8000090302,阪神国道
8000090303,門戸厄神
8000090304,甲東園
8000090305,仁川
8000090306,小林
8000090307,逆瀬川
8000090308,宝塚南口
8000090401,苦楽園口
8000090402,甲陽園
8000090501,三国
8000090502,庄内
8000090503,服部
8000090504,曽根
8000090505,岡町
8000090506,豊中
8000090507,蛍池
8000090508,石橋
8000090509,池田
8000090510,川西能勢口
8000090511,雲雀丘花屋敷
8000090512,山本
8000090513,中山
8000090514,売布神社
8000090515,清荒神
8000090516,宝塚
8000090601,桜井
8000090602,牧落
8000090603,箕面
8000090701,南方
8000090702,崇禅寺
8000090703,淡路
8000090704,上新庄
8000090705,相川
8000090706,正雀
8000090707,南茨木
8000090708,茨木市
8000090709,総持寺
8000090710,富田
8000090711,高槻市
8000090712,上牧
8000090713,水無瀬
8000090714,大山崎
8000090715,長岡天神
8000090716,西向日
8000090717,東向日
8000090718,洛西口
8000090719,桂
8000090720,西京極
8000090721,西院
8000090722,大宮
8000090723,烏丸
8000090724,河原町
8000090725,摂津市
8000090801,天神橋筋六丁目
8000090802,柴島
8000090803,下新庄
8000090804,吹田
8000090805,豊津
8000090806,関大前
8000090807,千里山
8000090808,南千里
8000090809,山田
8000090810,北千里
8000090901,上桂
8000090902,松尾
8000090903,嵐山
8000100101,梅田
8000100102,福島
8000100103,野田
8000100104,淀川
8000100105,姫島
8000100106,千船
8000100107,杭瀬
8000100108,大物
8000100109,尼崎
8000100110,出屋敷
8000100111,尼崎センタープール前
8000100112,武庫川
8000100113,鳴尾
8000100114,甲子園
8000100115,久寿川
8000100116,今津
8000100118,西宮
8000100119,香櫨園
8000100120,打出
8000100121,芦屋
8000100122,深江
8000100123,青木
8000100124,魚崎
8000100125,住吉
8000100126,御影
8000100127,石屋川
8000100128,新在家
8000100129,大石
8000100130,西灘
8000100131,岩屋
8000100132,春日野道
8000100133,三宮
8000100134,元町
8000100201,桜川
8000100202,ドーム前
8000100203,九条
8000100204,西九条
8000100205,千鳥橋
8000100206,伝法
8000100207,福
8000100208,出来島
8000100301,武庫川
8000100302,東鳴尾
8000100303,洲先
8000100304,武庫川団地前
8000110101,米原
8000110102,フジテック前
8000110103,鳥居本
8000110104,彦根
8000110105,ひこね芹川
8000110106,彦根口
8000110107,高宮
8000110108,尼子
8000110109,豊郷
8000110110,愛知川
8000110111,五箇荘
8000110112,河辺の森
8000110113,八日市
8000110114,長谷野
8000110115,大学前
8000110116,京セラ前
8000110117,桜川
8000110118,朝日大塚
8000110119,朝日野
8000110120,日野
8000110121,水口松尾
8000110122,水口
8000110123,水口石橋
8000110124,水口城南
8000110125,貴生川
8000110201,多賀大社前
8000110202,スクリーン
8000110301,近江八幡
8000110302,武佐
8000110303,平田
8000110304,市辺
8000110305,太郎坊宮前
8000110306,新八日市
8000120101,出町柳
8000120102,元田中
8000120103,茶山
8000120104,一乗寺
8000120105,修学院
8000120106,宝ケ池
8000120107,三宅八幡
8000120108,八瀬比叡山口
8000120201,八幡前
8000120202,岩倉
8000120203,木野
8000120204,京都精華大前
8000120205,二軒茶屋
8000120206,市原
8000120207,二ノ瀬
8000120208,貴船口
8000120209,鞍馬
8000130101,四条大宮
8000130102,西院
8000130103,西大路三条
8000130104,山ノ内
8000130105,嵐電天神川
8000130106,蚕ノ社
8000130107,太秦広隆寺
8000130108,帷子ノ辻
8000130109,有栖川
8000130110,車折神社
8000130111,鹿王院
8000130112,嵐電嵯峨
8000130113,嵐山
8000130201,北野白梅町
8000130202,等持院
8000130203,龍安寺
8000130204,妙心寺
8000130205,御室仁和寺
8000130206,宇多野
8000130207,鳴滝
8000130208,常盤
8000140101,トロッコ嵯峨
8000140102,トロッコ嵐山
8000140103,トロッコ保津峡
8000140104,トロッコ亀岡
8000150101,川西能勢口
8000150102,絹延橋
8000150103,滝山
8000150104,鶯の森
8000150105,鼓滝
8000150106,多田
8000150107,平野
8000150108,一の鳥居
8000150109,畦野
8000150110,山下
8000150111,笹部
8000150112,光風台
8000150113,ときわ台
8000150114,妙見口
8000150201,日生中央
8000160101,千里中央
8000160102,桃山台
8000160103,緑地公園
8000160104,江坂
8000170101,深井
8000170102,泉ケ丘
8000170103,栂・美木多
8000170104,光明池
8000170105,和泉中央
8000180101,貝塚
8000180102,貝塚市役所前
8000180103,近義の里
8000180104,石才
8000180105,清児
8000180106,名越
8000180107,森
8000180108,三ツ松
8000180109,三ケ山口
8000180110,水間観音
8000190101,天王寺駅前
8000190102,阿倍野
8000190103,松虫
8000190104,東天下茶屋
8000190105,北畠
8000190106,姫松
8000190107,帝塚山三丁目
8000190108,帝塚山四丁目
8000190109,神ノ木
8000190110,住吉
8000190111,住吉公園
8000190201,恵美須町
8000190202,南霞町
8000190203,今池
8000190204,今船
8000190205,松田町
8000190206,北天下茶屋
8000190207,聖天坂
8000190208,天神ノ森
8000190209,東玉出
8000190210,塚西
8000190211,東粉浜
8000190212,住吉鳥居前
8000190213,細井川
8000190214,安立町
8000190215,我孫子道
8000190216,大和川
8000190217,高須神社
8000190218,綾ノ町
8000190219,神明町
8000190220,妙国寺前
8000190221,花田口
8000190222,大小路
8000190223,宿院
8000190224,寺地町
8000190225,御陵前
8000190226,東湊
8000190227,石津
8000190228,船尾
8000190229,浜寺駅前
8000200101,花隈
8000200102,高速神戸
8000200103,新開地
8000200104,大開
8000200105,高速長田
8000200106,西代
8000200107,西元町
8000200201,湊川
8000210101,板宿
8000210102,東須磨
8000210103,月見山
8000210104,須磨寺
8000210105,山陽須磨
8000210106,須磨浦公園
8000210107,山陽塩屋
8000210108,滝の茶屋
8000210109,東垂水
8000210110,山陽垂水
8000210111,霞ケ丘
8000210112,舞子公園
8000210113,西舞子
8000210114,大蔵谷
8000210115,人丸前
8000210116,山陽明石
8000210117,西新町
8000210118,林崎松江海岸
8000210119,藤江
8000210120,中八木
8000210121,江井ケ島
8000210122,西江井ケ島
8000210123,山陽魚住
8000210124,東二見
8000210125,播磨町
8000210126,別府
8000210127,浜の宮
8000210128,尾上の松
8000210129,高砂
8000210130,荒井
8000210131,伊保
8000210132,山陽曽根
8000210133,大塩
8000210134,的形
8000210135,八家
8000210136,白浜の宮
8000210137,妻鹿
8000210138,飾磨
8000210139,亀山
8000210140,手柄
8000210141,山陽姫路
8000210142,西二見
8000210201,西飾磨
8000210202,夢前川
8000210203,広畑
8000210204,山陽天満
8000210205,平松
8000210206,山陽網干
8000220101,長田
8000220102,丸山
8000220103,鵯越
8000220104,菊水山
8000220105,鈴蘭台
8000220106,北鈴蘭台
8000220107,山の街
8000220108,箕谷
8000220109,谷上
8000220110,花山
8000220111,大池
8000220112,神鉄六甲
8000220113,唐櫃台
8000220114,有馬口
8000220115,有馬温泉
8000220201,五社
8000220202,岡場
8000220203,田尾寺
8000220204,二郎
8000220205,道場南口
8000220206,神鉄道場
8000220207,横山
8000220208,三田本町
8000220209,三田
8000220301,フラワータウン
8000220302,南ウッディタウン
8000220303,ウッディタウン中央
8000220401,鈴蘭台西口
8000220402,西鈴蘭台
8000220403,藍那
8000220404,木津
8000220405,木幡
8000220406,栄
8000220407,押部谷
8000220408,緑が丘
8000220409,広野ゴルフ場前
8000220410,志染
8000220411,恵比須
8000220412,三木上の丸
8000220413,三木
8000220414,大村
8000220415,樫山
8000220416,市場
8000220417,小野
8000220418,葉多
8000220419,粟生
8000230102,新神戸
8000250101,国際会館
8000250102,松ケ崎
8000250103,北山
8000250104,北大路
8000250105,鞍馬口
8000250106,今出川
8000250107,丸太町
8000250108,烏丸御池
8000250109,四条
8000250110,五条
8000250111,京都
8000250112,九条
8000250113,十条
8000250114,くいな橋
8000250201,太秦天神川
8000250202,西大路御池
8000250203,二条
8000250204,二条城前
8000250205,京都市役所前
8000250206,三条京阪
8000250207,東山
8000250208,蹴上
8000250209,御陵
8000250210,山科
8000250211,東野
8000250212,椥辻
8000250213,小野
8000250214,醍醐
8000250215,石田
8000250216,六地蔵
8000260101,東三国
8000260102,新大阪
8000260103,西中島南方
8000260104,中津
8000260105,梅田
8000260106,淀屋橋
8000260107,本町
8000260108,心斎橋
8000260109,なんば
8000260110,大国町
8000260111,動物園前
8000260112,天王寺
8000260113,昭和町
8000260114,西田辺
8000260115,長居
8000260116,あびこ
8000260117,北花田
8000260118,新金岡
8000260119,なかもず
8000260201,大日
8000260202,守口
8000260203,太子橋今市
8000260204,千林大宮
8000260205,関目高殿
8000260206,野江内代
8000260207,都島
8000260208,中崎町
8000260209,東梅田
8000260210,南森町
8000260211,天満橋
8000260212,谷町四丁目
8000260213,谷町六丁目
