file,code,label
KeihanshinAreaStationCd,28115,三宮
KeihanshinAreaStationCd,28201,大阪空港
KeihanshinAreaStationCd,28202,蛍池
KeihanshinAreaStationCd,28203,柴原
KeihanshinAreaStationCd,28204,少路
KeihanshinAreaStationCd,28205,千里中央
KeihanshinAreaStationCd,28206,山田
KeihanshinAreaStationCd,28207,万博記念公
KeihanshinAreaStationCd,28208,宇野辺
KeihanshinAreaStationCd,28209,南茨木
KeihanshinAreaStationCd,28210,沢良宜
KeihanshinAreaStationCd,28211,摂津
KeihanshinAreaStationCd,28212,南摂津
KeihanshinAreaStationCd,28213,大日
KeihanshinAreaStationCd,28214,門真市
KeihanshinAreaStationCd,28301,公園東口
KeihanshinAreaStationCd,28302,阪大病院前
KeihanshinAreaStationCd,28401,三宮
KeihanshinAreaStationCd,28402,貿易ｾﾝﾀｰ
KeihanshinAreaStationCd,28403,ﾎﾟｰﾄﾀｰﾐﾅﾙ
KeihanshinAreaStationCd,28404,中公園
KeihanshinAreaStationCd,28405,市民病院前
KeihanshinAreaStationCd,28406,市民広場
KeihanshinAreaStationCd,28407,南公園
KeihanshinAreaStationCd,28408,中埠頭
KeihanshinAreaStationCd,28409,北埠頭
KeihanshinAreaStationCd,28501,住吉
KeihanshinAreaStationCd,28502,魚崎
KeihanshinAreaStationCd,28503,南魚崎
KeihanshinAreaStationCd,28504,ｱｲﾗﾝﾄﾞ北口
KeihanshinAreaStationCd,28505,ｱｲﾗﾝﾄﾞｾﾝﾀｰ
KeihanshinAreaStationCd,28506,ﾏﾘﾝﾊﾟｰｸ
KinkiAreaStationCd,8000000000,（不明）
KinkiAreaStationCd,8000010201,柏原
KinkiAreaStationCd,8000010202,近江長岡
KinkiAreaStationCd,8000010203,醒ケ井
KinkiAreaStationCd,8000010204,米原
KinkiAreaStationCd,8000010205,彦根
KinkiAreaStationCd,8000010206,南彦根
KinkiAreaStationCd,8000010207,河瀬
KinkiAreaStationCd,8000010208,稲枝
KinkiAreaStationCd,8000010209,能登川
KinkiAreaStationCd,8000010210,安土
KinkiAreaStationCd,8000010211,近江八幡
KinkiAreaStationCd,8000010212,篠原
KinkiAreaStationCd,8000010213,野洲
KinkiAreaStationCd,8000010214,守山
KinkiAreaStationCd,8000010215,栗東
KinkiAreaStationCd,8000010216,草津
KinkiAreaStationCd,8000010217,南草津
KinkiAreaStationCd,8000010218,瀬田
KinkiAreaStationCd,8000010219,石山
KinkiAreaStationCd,8000010220,膳所
KinkiAreaStationCd,8000010221,大津
KinkiAreaStationCd,8000010222,山科
KinkiAreaStationCd,8000010223,京都
KinkiAreaStationCd,8000010224,西大路
KinkiAreaStationCd,8000010225,桂川
KinkiAreaStationCd,8000010226,向日町
KinkiAreaStationCd,8000010227,長岡京
KinkiAreaStationCd,8000010228,山崎
KinkiAreaStationCd,8000010229,島本
KinkiAreaStationCd,8000010230,高槻
KinkiAreaStationCd,8000010231,摂津富田
KinkiAreaStationCd,8000010232,茨木
KinkiAreaStationCd,8000010233,千里丘
KinkiAreaStationCd,8000010234,岸辺
KinkiAreaStationCd,8000010235,吹田
KinkiAreaStationCd,8000010236,東淀川
KinkiAreaStationCd,8000010237,新大阪
KinkiAreaStationCd,8000010238,大阪
KinkiAreaStationCd,8000010239,塚本
KinkiAreaStationCd,8000010240,尼崎
KinkiAreaStationCd,8000010241,立花
KinkiAreaStationCd,8000010242,甲子園口
KinkiAreaStationCd,8000010243,西宮
KinkiAreaStationCd,8000010244,さくら夙川
KinkiAreaStationCd,8000010245,芦屋
KinkiAreaStationCd,8000010246,甲南山手
KinkiAreaStationCd,8000010247,摂津本山
KinkiAreaStationCd,8000010248,住吉
KinkiAreaStationCd,8000010249,六甲道
KinkiAreaStationCd,8000010250,灘
KinkiAreaStationCd,8000010251,三ノ宮
KinkiAreaStationCd,8000010252,元町
KinkiAreaStationCd,8000010253,神戸
KinkiAreaStationCd,8000010301,手原
KinkiAreaStationCd,8000010302,石部
KinkiAreaStationCd,8000010303,甲西
KinkiAreaStationCd,8000010304,三雲
KinkiAreaStationCd,8000010305,貴生川
KinkiAreaStationCd,8000010306,甲南
KinkiAreaStationCd,8000010307,寺庄
KinkiAreaStationCd,8000010308,甲賀
KinkiAreaStationCd,8000010309,油日
KinkiAreaStationCd,8000010401,大津京
KinkiAreaStationCd,8000010402,唐崎
KinkiAreaStationCd,8000010403,比叡山坂本
KinkiAreaStationCd,8000010404,おごと温泉
KinkiAreaStationCd,8000010405,堅田
KinkiAreaStationCd,8000010406,小野
KinkiAreaStationCd,8000010407,和邇
KinkiAreaStationCd,8000010408,蓬莱
KinkiAreaStationCd,8000010409,志賀
KinkiAreaStationCd,8000010410,比良
KinkiAreaStationCd,8000010411,近江舞子
KinkiAreaStationCd,8000010412,北小松
KinkiAreaStationCd,8000010413,近江高島
KinkiAreaStationCd,8000010414,安曇川
KinkiAreaStationCd,8000010415,新旭
KinkiAreaStationCd,8000010416,近江今津
KinkiAreaStationCd,8000010417,近江中庄
KinkiAreaStationCd,8000010418,マキノ
KinkiAreaStationCd,8000010419,永原
KinkiAreaStationCd,8000010501,天満
KinkiAreaStationCd,8000010502,桜ノ宮
KinkiAreaStationCd,8000010503,京橋
KinkiAreaStationCd,8000010504,大阪城公園
KinkiAreaStationCd,8000010505,森ノ宮
KinkiAreaStationCd,8000010506,玉造
KinkiAreaStationCd,8000010507,鶴橋
KinkiAreaStationCd,8000010508,桃谷
KinkiAreaStationCd,8000010509,寺田町
KinkiAreaStationCd,8000010510,芦原橋
KinkiAreaStationCd,8000010511,大正
KinkiAreaStationCd,8000010512,弁天町
KinkiAreaStationCd,8000010513,西九条
KinkiAreaStationCd,8000010514,野田
KinkiAreaStationCd,8000010515,福島
KinkiAreaStationCd,8000010601,安治川口
KinkiAreaStationCd,8000010602,桜島
KinkiAreaStationCd,8000010603,ユニバーサルシティ
KinkiAreaStationCd,8000010701,塚口
KinkiAreaStationCd,8000010702,猪名寺
KinkiAreaStationCd,8000010703,伊丹
KinkiAreaStationCd,8000010704,北伊丹
KinkiAreaStationCd,8000010705,川西池田
KinkiAreaStationCd,8000010706,中山寺
KinkiAreaStationCd,8000010707,宝塚
KinkiAreaStationCd,8000010708,生瀬
KinkiAreaStationCd,8000010709,西宮名塩
KinkiAreaStationCd,8000010710,武田尾
KinkiAreaStationCd,8000010711,道場
KinkiAreaStationCd,8000010712,三田
KinkiAreaStationCd,8000010713,新三田
KinkiAreaStationCd,8000010714,広野
KinkiAreaStationCd,8000010715,相野
KinkiAreaStationCd,8000010716,藍本
KinkiAreaStationCd,8000010717,草野
KinkiAreaStationCd,8000010718,古市
KinkiAreaStationCd,8000010719,南矢代
KinkiAreaStationCd,8000010720,篠山口
KinkiAreaStationCd,8000010721,丹波大山
KinkiAreaStationCd,8000010722,下滝
KinkiAreaStationCd,8000010723,谷川
KinkiAreaStationCd,8000010724,柏原
KinkiAreaStationCd,8000010725,石生
KinkiAreaStationCd,8000010726,黒井
KinkiAreaStationCd,8000010727,市島
KinkiAreaStationCd,8000010728,丹波竹田
KinkiAreaStationCd,8000010801,兵庫
KinkiAreaStationCd,8000010802,新長田
KinkiAreaStationCd,8000010803,鷹取
KinkiAreaStationCd,8000010804,須磨海浜公園
KinkiAreaStationCd,8000010805,須磨
KinkiAreaStationCd,8000010806,塩屋
KinkiAreaStationCd,8000010807,垂水
KinkiAreaStationCd,8000010808,舞子
KinkiAreaStationCd,8000010809,朝霧
KinkiAreaStationCd,8000010810,明石
KinkiAreaStationCd,8000010811,西明石
KinkiAreaStationCd,8000010812,大久保
KinkiAreaStationCd,8000010813,魚住
KinkiAreaStationCd,8000010814,土山
KinkiAreaStationCd,8000010815,東加古川
KinkiAreaStationCd,8000010816,加古川
KinkiAreaStationCd,8000010817,宝殿
KinkiAreaStationCd,8000010818,曽根
KinkiAreaStationCd,8000010819,ひめじ別所
KinkiAreaStationCd,8000010820,御着
KinkiAreaStationCd,8000010821,姫路
KinkiAreaStationCd,8000010822,英賀保
KinkiAreaStationCd,8000010823,はりま勝原
KinkiAreaStationCd,8000010824,網干
KinkiAreaStationCd,8000010825,竜野
KinkiAreaStationCd,8000010826,相生
KinkiAreaStationCd,8000010827,有年
KinkiAreaStationCd,8000010828,上郡
KinkiAreaStationCd,8000010829,和田岬
KinkiAreaStationCd,8000010901,日岡
KinkiAreaStationCd,8000010902,神野
KinkiAreaStationCd,8000010903,厄神
KinkiAreaStationCd,8000010904,市場
KinkiAreaStationCd,8000010905,小野町
KinkiAreaStationCd,8000010906,粟生
KinkiAreaStationCd,8000010907,河合西
KinkiAreaStationCd,8000010908,青野ケ原
KinkiAreaStationCd,8000010909,社町
KinkiAreaStationCd,8000010910,滝野
KinkiAreaStationCd,8000010911,滝
KinkiAreaStationCd,8000010912,西脇市
KinkiAreaStationCd,8000010913,新西脇
KinkiAreaStationCd,8000010914,比延
KinkiAreaStationCd,8000010915,日本へそ公園
KinkiAreaStationCd,8000010916,黒田庄
KinkiAreaStationCd,8000010917,本黒田
KinkiAreaStationCd,8000010918,船町口
KinkiAreaStationCd,8000010919,久下村
KinkiAreaStationCd,8000011001,播磨高岡
KinkiAreaStationCd,8000011002,余部
KinkiAreaStationCd,8000011003,太市
KinkiAreaStationCd,8000011004,本竜野
KinkiAreaStationCd,8000011005,東觜崎
KinkiAreaStationCd,8000011006,播磨新宮
KinkiAreaStationCd,8000011007,千本
KinkiAreaStationCd,8000011008,西栗栖
KinkiAreaStationCd,8000011009,三日月
KinkiAreaStationCd,8000011010,播磨徳久
KinkiAreaStationCd,8000011011,佐用
KinkiAreaStationCd,8000011012,上月
KinkiAreaStationCd,8000011101,京口
KinkiAreaStationCd,8000011102,野里
KinkiAreaStationCd,8000011103,砥堀
KinkiAreaStationCd,8000011104,仁豊野
KinkiAreaStationCd,8000011105,香呂
KinkiAreaStationCd,8000011106,溝口
KinkiAreaStationCd,8000011107,福崎
KinkiAreaStationCd,8000011108,甘地
KinkiAreaStationCd,8000011109,鶴居
KinkiAreaStationCd,8000011110,新野
KinkiAreaStationCd,8000011111,寺前
KinkiAreaStationCd,8000011112,長谷
KinkiAreaStationCd,8000011113,生野
KinkiAreaStationCd,8000011114,新井
KinkiAreaStationCd,8000011115,青倉
KinkiAreaStationCd,8000011116,竹田
KinkiAreaStationCd,8000011201,丹波口
KinkiAreaStationCd,8000011202,二条
KinkiAreaStationCd,8000011203,円町
KinkiAreaStationCd,8000011204,花園
KinkiAreaStationCd,8000011205,太秦
KinkiAreaStationCd,8000011206,嵯峨嵐山
KinkiAreaStationCd,8000011207,保津峡
KinkiAreaStationCd,8000011208,馬堀
KinkiAreaStationCd,8000011209,亀岡
KinkiAreaStationCd,8000011210,並河
KinkiAreaStationCd,8000011211,千代川
KinkiAreaStationCd,8000011212,八木
KinkiAreaStationCd,8000011213,吉富
KinkiAreaStationCd,8000011214,園部
KinkiAreaStationCd,8000011215,船岡
KinkiAreaStationCd,8000011216,日吉
KinkiAreaStationCd,8000011217,鍼灸大学前
KinkiAreaStationCd,8000011218,胡麻
KinkiAreaStationCd,8000011219,下山
KinkiAreaStationCd,8000011220,和知
KinkiAreaStationCd,8000011221,安栖里
KinkiAreaStationCd,8000011222,立木
KinkiAreaStationCd,8000011223,山家
KinkiAreaStationCd,8000011224,綾部
KinkiAreaStationCd,8000011225,高津
KinkiAreaStationCd,8000011226,石原
KinkiAreaStationCd,8000011227,福知山
KinkiAreaStationCd,8000011228,上川口
KinkiAreaStationCd,8000011229,下夜久野
KinkiAreaStationCd,8000011230,上夜久野
KinkiAreaStationCd,8000011231,梁瀬
KinkiAreaStationCd,8000011232,和田山
KinkiAreaStationCd,8000011233,養父
KinkiAreaStationCd,8000011234,八鹿
KinkiAreaStationCd,8000011235,江原
KinkiAreaStationCd,8000011236,国府
KinkiAreaStationCd,8000011237,豊岡
KinkiAreaStationCd,8000011238,玄武洞
KinkiAreaStationCd,8000011239,城崎温泉
KinkiAreaStationCd,8000011240,竹野
KinkiAreaStationCd,8000011241,佐津
KinkiAreaStationCd,8000011242,柴山
KinkiAreaStationCd,8000011243,香住
KinkiAreaStationCd,8000011244,鎧
KinkiAreaStationCd,8000011245,餘部
KinkiAreaStationCd,8000011246,久谷
KinkiAreaStationCd,8000011247,浜坂
KinkiAreaStationCd,8000011248,諸寄
KinkiAreaStationCd,8000011249,居組
KinkiAreaStationCd,8000011301,月ケ瀬口
KinkiAreaStationCd,8000011302,大河原
KinkiAreaStationCd,8000011303,笠置
KinkiAreaStationCd,8000011304,加茂
KinkiAreaStationCd,8000011305,木津
KinkiAreaStationCd,8000011306,平城山
KinkiAreaStationCd,8000011307,奈良
KinkiAreaStationCd,8000011308,郡山
KinkiAreaStationCd,8000011309,大和小泉
KinkiAreaStationCd,8000011310,法隆寺
KinkiAreaStationCd,8000011311,王寺
KinkiAreaStationCd,8000011312,三郷
KinkiAreaStationCd,8000011313,河内堅上
KinkiAreaStationCd,8000011314,高井田
KinkiAreaStationCd,8000011315,柏原
KinkiAreaStationCd,8000011316,志紀
KinkiAreaStationCd,8000011317,八尾
KinkiAreaStationCd,8000011318,久宝寺
KinkiAreaStationCd,8000011319,加美
KinkiAreaStationCd,8000011320,平野
KinkiAreaStationCd,8000011321,東部市場前
KinkiAreaStationCd,8000011322,天王寺
KinkiAreaStationCd,8000011323,新今宮
KinkiAreaStationCd,8000011324,今宮
KinkiAreaStationCd,8000011325,JR難波
KinkiAreaStationCd,8000011401,東福寺
KinkiAreaStationCd,8000011402,稲荷
KinkiAreaStationCd,8000011403,JR藤森
KinkiAreaStationCd,8000011404,桃山
KinkiAreaStationCd,8000011405,六地蔵
KinkiAreaStationCd,8000011406,木幡
KinkiAreaStationCd,8000011407,黄檗
KinkiAreaStationCd,8000011408,宇治
KinkiAreaStationCd,8000011409,JR小倉
KinkiAreaStationCd,8000011410,新田
KinkiAreaStationCd,8000011411,城陽
KinkiAreaStationCd,8000011412,長池
KinkiAreaStationCd,8000011413,山城青谷
KinkiAreaStationCd,8000011414,山城多賀
KinkiAreaStationCd,8000011415,玉水
KinkiAreaStationCd,8000011416,棚倉
KinkiAreaStationCd,8000011417,上狛
KinkiAreaStationCd,8000011501,鴫野
KinkiAreaStationCd,8000011502,放出
KinkiAreaStationCd,8000011503,徳庵
KinkiAreaStationCd,8000011504,鴻池新田
KinkiAreaStationCd,8000011505,住道
KinkiAreaStationCd,8000011506,野崎
KinkiAreaStationCd,8000011507,四条畷
KinkiAreaStationCd,8000011508,忍ケ丘
KinkiAreaStationCd,8000011509,東寝屋川
KinkiAreaStationCd,8000011510,星田
KinkiAreaStationCd,8000011511,河内磐船
KinkiAreaStationCd,8000011512,津田
KinkiAreaStationCd,8000011513,藤阪
KinkiAreaStationCd,8000011514,長尾
KinkiAreaStationCd,8000011515,松井山手
KinkiAreaStationCd,8000011516,大住
KinkiAreaStationCd,8000011517,京田辺
KinkiAreaStationCd,8000011518,同志社前
KinkiAreaStationCd,8000011519,JR三山木
KinkiAreaStationCd,8000011520,下狛
KinkiAreaStationCd,8000011521,祝園
KinkiAreaStationCd,8000011522,西木津
KinkiAreaStationCd,8000011601,加島
KinkiAreaStationCd,8000011602,御幣島
KinkiAreaStationCd,8000011603,海老江
KinkiAreaStationCd,8000011604,新福島
KinkiAreaStationCd,8000011605,北新地
KinkiAreaStationCd,8000011606,大阪天満宮
KinkiAreaStationCd,8000011607,大阪城北詰
KinkiAreaStationCd,8000011701,京終
KinkiAreaStationCd,8000011702,帯解
KinkiAreaStationCd,8000011703,櫟本
KinkiAreaStationCd,8000011704,天理
KinkiAreaStationCd,8000011705,長柄
KinkiAreaStationCd,8000011706,柳本
KinkiAreaStationCd,8000011707,巻向
KinkiAreaStationCd,8000011708,三輪
KinkiAreaStationCd,8000011709,桜井
KinkiAreaStationCd,8000011710,香久山
KinkiAreaStationCd,8000011711,畝傍
KinkiAreaStationCd,8000011712,金橋
KinkiAreaStationCd,8000011801,畠田
KinkiAreaStationCd,8000011802,志都美
KinkiAreaStationCd,8000011803,香芝
KinkiAreaStationCd,8000011804,JR五位堂
KinkiAreaStationCd,8000011805,高田
KinkiAreaStationCd,8000011806,大和新庄
KinkiAreaStationCd,8000011807,御所
KinkiAreaStationCd,8000011808,玉手
KinkiAreaStationCd,8000011809,掖上
KinkiAreaStationCd,8000011810,吉野口
KinkiAreaStationCd,8000011811,北宇智
KinkiAreaStationCd,8000011812,五条
KinkiAreaStationCd,8000011813,大和二見
KinkiAreaStationCd,8000011814,隅田
KinkiAreaStationCd,8000011815,下兵庫
KinkiAreaStationCd,8000011816,橋本
KinkiAreaStationCd,8000011817,紀伊山田
KinkiAreaStationCd,8000011818,高野口
KinkiAreaStationCd,8000011819,中飯降
KinkiAreaStationCd,8000011820,妙寺
KinkiAreaStationCd,8000011821,大谷
KinkiAreaStationCd,8000011822,笠田
KinkiAreaStationCd,8000011823,西笠田
KinkiAreaStationCd,8000011824,名手
KinkiAreaStationCd,8000011825,粉河
KinkiAreaStationCd,8000011826,紀伊長田
KinkiAreaStationCd,8000011827,打田
KinkiAreaStationCd,8000011828,下井阪
KinkiAreaStationCd,8000011829,岩出
KinkiAreaStationCd,8000011830,船戸
KinkiAreaStationCd,8000011831,紀伊小倉
KinkiAreaStationCd,8000011832,布施屋
KinkiAreaStationCd,8000011833,千旦
KinkiAreaStationCd,8000011834,田井ノ瀬
KinkiAreaStationCd,8000011901,美章園
KinkiAreaStationCd,8000011902,南田辺
KinkiAreaStationCd,8000011903,鶴ケ丘
KinkiAreaStationCd,8000011904,長居
KinkiAreaStationCd,8000011905,我孫子町
KinkiAreaStationCd,8000011906,杉本町
KinkiAreaStationCd,8000011907,浅香
KinkiAreaStationCd,8000011908,堺市
KinkiAreaStationCd,8000011909,三国ケ丘
KinkiAreaStationCd,8000011910,百舌鳥
KinkiAreaStationCd,8000011911,上野芝
KinkiAreaStationCd,8000011912,津久野
KinkiAreaStationCd,8000011913,鳳
KinkiAreaStationCd,8000011914,富木
KinkiAreaStationCd,8000011915,北信太
KinkiAreaStationCd,8000011916,信太山
KinkiAreaStationCd,8000011917,和泉府中
KinkiAreaStationCd,8000011918,久米田
KinkiAreaStationCd,8000011919,下松
KinkiAreaStationCd,8000011920,東岸和田
KinkiAreaStationCd,8000011921,東貝塚
KinkiAreaStationCd,8000011922,和泉橋本
KinkiAreaStationCd,8000011923,東佐野
KinkiAreaStationCd,8000011924,熊取
KinkiAreaStationCd,8000011925,日根野
KinkiAreaStationCd,8000011926,長滝
KinkiAreaStationCd,8000011927,新家
KinkiAreaStationCd,8000011928,和泉砂川
KinkiAreaStationCd,8000011929,和泉鳥取
KinkiAreaStationCd,8000011930,山中渓
KinkiAreaStationCd,8000011931,紀伊
KinkiAreaStationCd,8000011932,六十谷
KinkiAreaStationCd,8000011933,紀伊中ノ島
KinkiAreaStationCd,8000011934,東羽衣
KinkiAreaStationCd,8000012001,和歌山市
KinkiAreaStationCd,8000012002,紀和
KinkiAreaStationCd,8000012003,和歌山
KinkiAreaStationCd,8000012004,宮前
KinkiAreaStationCd,8000012005,紀三井寺
KinkiAreaStationCd,8000012006,黒江
KinkiAreaStationCd,8000012007,海南
KinkiAreaStationCd,8000012008,冷水浦
KinkiAreaStationCd,8000012009,加茂郷
KinkiAreaStationCd,8000012010,下津
KinkiAreaStationCd,8000012011,初島
KinkiAreaStationCd,8000012012,箕島
KinkiAreaStationCd,8000012013,紀伊宮原
KinkiAreaStationCd,8000012014,藤並
KinkiAreaStationCd,8000012015,湯浅
KinkiAreaStationCd,8000012016,広川ビーチ
KinkiAreaStationCd,8000012017,紀伊由良
KinkiAreaStationCd,8000012018,紀伊内原
KinkiAreaStationCd,8000012019,御坊
KinkiAreaStationCd,8000012020,道成寺
KinkiAreaStationCd,8000012021,和佐
KinkiAreaStationCd,8000012022,稲原
KinkiAreaStationCd,8000012023,印南
KinkiAreaStationCd,8000012024,切目
KinkiAreaStationCd,8000012025,岩代
KinkiAreaStationCd,8000012026,南部
KinkiAreaStationCd,8000012027,芳養
KinkiAreaStationCd,8000012028,紀伊田辺
KinkiAreaStationCd,8000012029,紀伊新庄
KinkiAreaStationCd,8000012030,朝来
KinkiAreaStationCd,8000012031,白浜
KinkiAreaStationCd,8000012032,紀伊富田
KinkiAreaStationCd,8000012033,椿
KinkiAreaStationCd,8000012034,紀伊日置
KinkiAreaStationCd,8000012035,周参見
KinkiAreaStationCd,8000012037,見老津
KinkiAreaStationCd,8000012038,江住
KinkiAreaStationCd,8000012039,和深
KinkiAreaStationCd,8000012040,田子
KinkiAreaStationCd,8000012041,田並
KinkiAreaStationCd,8000012042,紀伊有田
KinkiAreaStationCd,8000012043,串本
KinkiAreaStationCd,8000012044,紀伊姫
KinkiAreaStationCd,8000012045,古座
KinkiAreaStationCd,8000012046,紀伊田原
KinkiAreaStationCd,8000012047,紀伊浦神
KinkiAreaStationCd,8000012048,下里
KinkiAreaStationCd,8000012049,太地
KinkiAreaStationCd,8000012050,湯川
KinkiAreaStationCd,8000012051,紀伊勝浦
KinkiAreaStationCd,8000012052,紀伊天満
KinkiAreaStationCd,8000012053,那智
KinkiAreaStationCd,8000012054,宇久井
KinkiAreaStationCd,8000012055,紀伊佐野
KinkiAreaStationCd,8000012056,三輪崎
KinkiAreaStationCd,8000012057,新宮
KinkiAreaStationCd,8000012101,りんくうタウン
KinkiAreaStationCd,8000012102,関西空港
KinkiAreaStationCd,8000012201,高井田中央
KinkiAreaStationCd,8000012202,JR河内永和
KinkiAreaStationCd,8000012203,JR俊徳道
KinkiAreaStationCd,8000012204,JR長瀬
KinkiAreaStationCd,8000012205,新加美
KinkiAreaStationCd,8000012301,西相生
KinkiAreaStationCd,8000012302,坂越
KinkiAreaStationCd,8000012303,播州赤穂
KinkiAreaStationCd,8000012304,天和
KinkiAreaStationCd,8000012305,備前福河
KinkiAreaStationCd,8000012401,淵垣
KinkiAreaStationCd,8000012402,梅迫
KinkiAreaStationCd,8000012403,真倉
KinkiAreaStationCd,8000012404,西舞鶴
KinkiAreaStationCd,8000012405,東舞鶴
KinkiAreaStationCd,8000012501,松尾寺
KinkiAreaStationCd,8000012601,坂田
KinkiAreaStationCd,8000012602,田村
KinkiAreaStationCd,8000012603,長浜
KinkiAreaStationCd,8000012604,虎姫
KinkiAreaStationCd,8000012605,河毛
KinkiAreaStationCd,8000012606,高月
KinkiAreaStationCd,8000012607,木ノ本
KinkiAreaStationCd,8000012608,余呉
KinkiAreaStationCd,8000012609,近江塩津
KinkiAreaStationCd,8000020101,貴生川
KinkiAreaStationCd,8000020102,紫香楽宮跡
KinkiAreaStationCd,8000020103,雲井
KinkiAreaStationCd,8000020104,勅旨
KinkiAreaStationCd,8000020105,玉桂寺前
KinkiAreaStationCd,8000020106,信楽
KinkiAreaStationCd,8000040101,粟生
KinkiAreaStationCd,8000040102,網引
KinkiAreaStationCd,8000040103,田原
KinkiAreaStationCd,8000040104,法華口
KinkiAreaStationCd,8000040105,播磨下里
KinkiAreaStationCd,8000040106,長
KinkiAreaStationCd,8000040107,播磨横田
KinkiAreaStationCd,8000040108,北条町
KinkiAreaStationCd,8000050101,大阪上本町
KinkiAreaStationCd,8000050102,鶴橋
KinkiAreaStationCd,8000050103,今里
KinkiAreaStationCd,8000050104,布施
KinkiAreaStationCd,8000050105,河内永和
KinkiAreaStationCd,8000050106,河内小阪
KinkiAreaStationCd,8000050107,八戸ノ里
KinkiAreaStationCd,8000050108,若江岩田
KinkiAreaStationCd,8000050109,河内花園
KinkiAreaStationCd,8000050110,東花園
KinkiAreaStationCd,8000050111,瓢箪山
KinkiAreaStationCd,8000050112,枚岡
KinkiAreaStationCd,8000050113,額田
KinkiAreaStationCd,8000050114,石切
KinkiAreaStationCd,8000050115,生駒
KinkiAreaStationCd,8000050116,東生駒
KinkiAreaStationCd,8000050117,富雄
KinkiAreaStationCd,8000050118,学園前
KinkiAreaStationCd,8000050119,菖蒲池
KinkiAreaStationCd,8000050120,大和西大寺
KinkiAreaStationCd,8000050121,新大宮
KinkiAreaStationCd,8000050122,近鉄奈良
KinkiAreaStationCd,8000050201,大阪難波
KinkiAreaStationCd,8000050202,近鉄日本橋
KinkiAreaStationCd,8000050301,王寺
KinkiAreaStationCd,8000050302,信貴山下
KinkiAreaStationCd,8000050303,勢野北口
KinkiAreaStationCd,8000050304,竜田川
KinkiAreaStationCd,8000050305,平群
KinkiAreaStationCd,8000050306,元山上口
KinkiAreaStationCd,8000050307,東山
KinkiAreaStationCd,8000050308,萩の台
KinkiAreaStationCd,8000050309,南生駒
KinkiAreaStationCd,8000050310,一分
KinkiAreaStationCd,8000050311,菜畑
KinkiAreaStationCd,8000050401,俊徳道
KinkiAreaStationCd,8000050402,長瀬
KinkiAreaStationCd,8000050403,弥刀
KinkiAreaStationCd,8000050404,久宝寺口
KinkiAreaStationCd,8000050405,近鉄八尾
KinkiAreaStationCd,8000050406,河内山本
KinkiAreaStationCd,8000050407,高安
KinkiAreaStationCd,8000050408,恩智
KinkiAreaStationCd,8000050409,法善寺
KinkiAreaStationCd,8000050410,堅下
KinkiAreaStationCd,8000050411,安堂
KinkiAreaStationCd,8000050412,河内国分
KinkiAreaStationCd,8000050413,大阪教育大前
KinkiAreaStationCd,8000050414,関屋
KinkiAreaStationCd,8000050415,二上
KinkiAreaStationCd,8000050416,近鉄下田
KinkiAreaStationCd,8000050417,五位堂
KinkiAreaStationCd,8000050418,築山
KinkiAreaStationCd,8000050419,大和高田
KinkiAreaStationCd,8000050420,松塚
KinkiAreaStationCd,8000050421,真菅
KinkiAreaStationCd,8000050422,大和八木
KinkiAreaStationCd,8000050423,耳成
KinkiAreaStationCd,8000050424,大福
KinkiAreaStationCd,8000050425,桜井
KinkiAreaStationCd,8000050426,大和朝倉
KinkiAreaStationCd,8000050427,長谷寺
KinkiAreaStationCd,8000050428,榛原
KinkiAreaStationCd,8000050429,室生口大野
KinkiAreaStationCd,8000050430,三本松
KinkiAreaStationCd,8000050501,服部川
KinkiAreaStationCd,8000050502,信貴山口
KinkiAreaStationCd,8000050601,大阪阿部野橋
KinkiAreaStationCd,8000050602,河堀口
KinkiAreaStationCd,8000050603,北田辺
KinkiAreaStationCd,8000050604,今川
KinkiAreaStationCd,8000050605,針中野
KinkiAreaStationCd,8000050606,矢田
KinkiAreaStationCd,8000050607,河内天美
KinkiAreaStationCd,8000050608,布忍
KinkiAreaStationCd,8000050609,高見ノ里
KinkiAreaStationCd,8000050610,河内松原
KinkiAreaStationCd,8000050611,恵我ノ荘
KinkiAreaStationCd,8000050612,高鷲
KinkiAreaStationCd,8000050613,藤井寺
KinkiAreaStationCd,8000050614,土師ノ里
KinkiAreaStationCd,8000050615,道明寺
KinkiAreaStationCd,8000050616,古市
KinkiAreaStationCd,8000050617,駒ケ谷
KinkiAreaStationCd,8000050618,上ノ太子
KinkiAreaStationCd,8000050619,二上山
KinkiAreaStationCd,8000050620,二上神社口
KinkiAreaStationCd,8000050621,当麻寺
KinkiAreaStationCd,8000050622,磐城
KinkiAreaStationCd,8000050623,尺土
KinkiAreaStationCd,8000050624,高田市
KinkiAreaStationCd,8000050625,浮孔
KinkiAreaStationCd,8000050626,坊城
KinkiAreaStationCd,8000050627,橿原神宮西口
KinkiAreaStationCd,8000050628,橿原神宮前
KinkiAreaStationCd,8000050701,柏原
KinkiAreaStationCd,8000050702,柏原南口
KinkiAreaStationCd,8000050801,喜志
KinkiAreaStationCd,8000050802,富田林
KinkiAreaStationCd,8000050803,富田林西口
KinkiAreaStationCd,8000050804,川西
KinkiAreaStationCd,8000050805,滝谷不動
KinkiAreaStationCd,8000050806,汐ノ宮
KinkiAreaStationCd,8000050807,河内長野
KinkiAreaStationCd,8000050901,近鉄新庄
